student_id,oe_id,grade,semester,score,label,is_negative,split
STU0027,EEE_OE507_ElecMachines,,5,0.0,0,1,train
STU0374,CE_OE706_SeismicDesign,,7,0.0,0,1,test
STU0026,EEE_OE505_HighVoltage,,5,0.0,0,1,train
STU0078,CSE_OE606_Quantum,,6,0.0,0,1,val
STU0283,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0415,ME_OE708_AdvancedRobotics,,7,0.0,0,1,test
STU0310,ECE_OE605_MEMS,,6,0.0,0,1,val
STU0291,CE_OE505_TransportEng,,5,0.0,0,1,train
STU0387,ME_OE604_Mechatronics,B+,6,0.7,1,0,val
STU0405,CE_OE602_RemoteSensing,A+,6,0.9,1,0,val
STU0442,ME_OE705_TurbineDes,F,7,0.0,0,0,test
STU0259,ECE_OE705_FPGA,,7,0.0,0,1,test
STU0486,CSE_OE502_DeepLearning,O,5,1.0,1,0,train
STU0396,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0353,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0013,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0054,ECE_OE603_PowerElec,,6,0.0,0,1,val
STU0380,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0244,ME_OE508_NanoMfg,B+,5,0.7,1,0,train
STU0037,ME_OE607_Acoustics,,6,0.0,0,1,val
STU0192,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0459,CSE_OE508_NLP,,5,0.0,0,1,train
STU0415,ECE_OE504_SignalProc,,5,0.0,0,1,train
STU0321,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0371,ME_OE501_Robotics,B+,5,0.7,1,0,train
STU0383,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0125,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0075,EEE_OE603_ElecVehicles,,6,0.0,0,1,val
STU0396,CE_OE504_Geotechnical,B+,5,0.7,1,0,train
STU0043,CE_OE504_Geotechnical,,5,0.0,0,1,train
STU0065,EEE_OE608_WirelessEE,A,6,0.8,1,0,val
STU0375,ME_OE604_Mechatronics,,6,0.0,0,1,val
STU0193,CSE_OE708_5GNetworks,B,7,0.6,1,0,test
STU0258,ME_OE504_FluidMech,C,5,0.5,0,0,train
STU0075,CE_OE604_SustainableConst,,6,0.0,0,1,val
STU0494,ME_OE705_TurbineDes,,7,0.0,0,1,test
STU0029,ECE_OE706_WirelessPower,,7,0.0,0,1,test
STU0398,ME_OE707_SustainableMfg,,7,0.0,0,1,test
STU0232,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0187,CSE_OE708_5GNetworks,,7,0.0,0,1,test
STU0276,ME_OE505_Composite,,5,0.0,0,1,train
STU0470,ME_OE508_NanoMfg,,5,0.0,0,1,train
STU0048,CE_OE703_GreenBuilding,,7,0.0,0,1,test
STU0034,ECE_OE505_Microcontrollers,,5,0.0,0,1,train
STU0438,ME_OE706_Nanotech,,7,0.0,0,1,test
STU0180,ECE_OE708_QuantumComm,,7,0.0,0,1,test
STU0074,CSE_OE501_ML,,5,0.0,0,1,train
STU0483,CE_OE604_SustainableConst,B,6,0.6,1,0,val
STU0115,ECE_OE501_VLSI,B+,5,0.7,1,0,train
STU0427,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0086,ME_OE602_Aerospace,,6,0.0,0,1,val
STU0243,CSE_OE606_Quantum,O,6,1.0,1,0,val
STU0326,ECE_OE607_NanoElec,A,6,0.8,1,0,val
STU0491,CSE_OE501_ML,,5,0.0,0,1,train
STU0169,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0479,CE_OE504_Geotechnical,,5,0.0,0,1,train
STU0475,CE_OE707_WasteManagement,,7,0.0,0,1,test
STU0204,CSE_OE606_Quantum,,6,0.0,0,1,val
STU0434,CSE_OE507_IoTProg,B+,5,0.7,1,0,train
STU0450,CSE_OE506_BigData,,5,0.0,0,1,train
STU0221,CE_OE502_SmartCity,B+,5,0.7,1,0,train
STU0498,EEE_OE602_FuelCells,B+,6,0.7,1,0,val
STU0296,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0332,CE_OE605_CoastalEng,,6,0.0,0,1,val
STU0068,CE_OE706_SeismicDesign,,7,0.0,0,1,test
STU0456,ECE_OE503_IoTHardware,,5,0.0,0,1,train
STU0451,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0362,ECE_OE706_WirelessPower,O,7,1.0,1,0,test
STU0465,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0142,ECE_OE603_PowerElec,,6,0.0,0,1,val
STU0298,CE_OE503_StructAnalysis,,5,0.0,0,1,train
STU0301,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0023,EEE_OE601_HVDC,F,6,0.0,0,0,val
STU0372,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0065,CE_OE506_WaterResources,,5,0.0,0,1,train
STU0316,CE_OE501_GIS,,5,0.0,0,1,train
STU0252,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0368,EEE_OE505_HighVoltage,,5,0.0,0,1,train
STU0163,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0073,EEE_OE506_PowerElec,,5,0.0,0,1,train
STU0246,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0292,ME_OE604_Mechatronics,,6,0.0,0,1,val
STU0085,ME_OE605_FEA,,6,0.0,0,1,val
STU0102,ECE_OE704_SpaceElec,,7,0.0,0,1,test
STU0408,ECE_OE607_NanoElec,,6,0.0,0,1,val
STU0471,CSE_OE504_WebDev,,5,0.0,0,1,train
STU0382,ME_OE503_ThermalEng,B,5,0.6,1,0,train
STU0246,ME_OE604_Mechatronics,,6,0.0,0,1,val
STU0412,CE_OE501_GIS,,5,0.0,0,1,train
STU0485,EEE_OE504_SmartGrid,,5,0.0,0,1,train
STU0191,ME_OE702_SmartMfg,,7,0.0,0,1,test
STU0061,CSE_OE501_ML,,5,0.0,0,1,train
STU0070,EEE_OE504_SmartGrid,,5,0.0,0,1,train
STU0256,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0463,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0424,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0216,EEE_OE704_BatteryTech,,7,0.0,0,1,test
STU0039,CE_OE702_DisasterMgmt,,7,0.0,0,1,test
STU0364,ME_OE707_SustainableMfg,,7,0.0,0,1,test
STU0453,ME_OE504_FluidMech,,5,0.0,0,1,train
STU0239,ME_OE702_SmartMfg,,7,0.0,0,1,test
STU0142,EEE_OE507_ElecMachines,O,5,1.0,1,0,train
STU0417,CE_OE603_UrbanPlanning,,6,0.0,0,1,val
STU0034,ECE_OE702_MedElec,,7,0.0,0,1,test
STU0443,CSE_OE506_BigData,,5,0.0,0,1,train
STU0202,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0177,ECE_OE603_PowerElec,,6,0.0,0,1,val
STU0280,EEE_OE703_WindEnergy,B+,7,0.7,1,0,test
STU0397,ECE_OE505_Microcontrollers,,5,0.0,0,1,train
STU0048,ECE_OE503_IoTHardware,C,5,0.5,0,0,train
STU0392,CSE_OE507_IoTProg,,5,0.0,0,1,train
STU0460,ECE_OE503_IoTHardware,B,5,0.6,1,0,train
STU0182,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0361,ME_OE702_SmartMfg,,7,0.0,0,1,test
STU0488,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0193,ME_OE604_Mechatronics,,6,0.0,0,1,val
STU0380,ECE_OE602_RFDesign,B+,6,0.7,1,0,val
STU0064,CSE_OE505_Cybersecurity,,5,0.0,0,1,train
STU0024,CSE_OE701_AutonomousSys,,7,0.0,0,1,test
STU0204,CSE_OE505_Cybersecurity,,5,0.0,0,1,train
STU0280,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0154,ME_OE506_3DPrinting,B+,5,0.7,1,0,train
STU0447,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0317,ECE_OE504_SignalProc,A+,5,0.9,1,0,train
STU0184,EEE_OE603_ElecVehicles,,6,0.0,0,1,val
STU0446,ECE_OE603_PowerElec,B+,6,0.7,1,0,val
STU0373,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0009,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0062,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0214,ME_OE508_NanoMfg,A+,5,0.9,1,0,train
STU0479,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0195,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0284,CSE_OE504_WebDev,,5,0.0,0,1,train
STU0480,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0434,EEE_OE701_EnergyAudit,,7,0.0,0,1,test
STU0357,ME_OE701_IndustrialAuto,A,7,0.8,1,0,test
STU0052,CE_OE704_ConstructionMgmt,B+,7,0.7,1,0,test
STU0067,ME_OE501_Robotics,,5,0.0,0,1,train
STU0273,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0364,EEE_OE507_ElecMachines,O,5,1.0,1,0,train
STU0121,EEE_OE504_SmartGrid,,5,0.0,0,1,train
STU0404,ECE_OE605_MEMS,,6,0.0,0,1,val
STU0241,CSE_OE603_DevOps,,6,0.0,0,1,val
STU0311,CE_OE504_Geotechnical,C,5,0.5,0,0,train
STU0118,CSE_OE608_MLOps,,6,0.0,0,1,val
STU0277,ECE_OE502_EmbeddedSys,,5,0.0,0,1,train
STU0449,ECE_OE603_PowerElec,,6,0.0,0,1,val
STU0146,ECE_OE606_RadarSys,,6,0.0,0,1,val
STU0443,EEE_OE702_SolarFarm,,7,0.0,0,1,test
STU0339,ME_OE508_NanoMfg,,5,0.0,0,1,train
STU0429,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0415,CSE_OE704_HCI,,7,0.0,0,1,test
STU0458,ME_OE508_NanoMfg,,5,0.0,0,1,train
STU0017,ME_OE606_BioMech,,6,0.0,0,1,val
STU0463,EEE_OE706_Superconductors,,7,0.0,0,1,test
STU0497,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0297,CSE_OE702_DataPrivacy,,7,0.0,0,1,test
STU0195,CE_OE507_SoilMech,,5,0.0,0,1,train
STU0445,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0444,CSE_OE708_5GNetworks,,7,0.0,0,1,test
STU0329,CSE_OE603_DevOps,C,6,0.5,0,0,val
STU0027,CSE_OE704_HCI,,7,0.0,0,1,test
STU0196,EEE_OE706_Superconductors,B,7,0.6,1,0,test
STU0472,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0308,EEE_OE707_TidalEnergy,,7,0.0,0,1,test
STU0445,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0497,ECE_OE502_EmbeddedSys,,5,0.0,0,1,train
STU0271,CSE_OE708_5GNetworks,,7,0.0,0,1,test
STU0455,EEE_OE508_EnergyStor,,5,0.0,0,1,train
STU0172,ME_OE602_Aerospace,,6,0.0,0,1,val
STU0466,CSE_OE503_CloudComputing,B,5,0.6,1,0,train
STU0089,EEE_OE507_ElecMachines,B,5,0.6,1,0,train
STU0171,ME_OE603_RenewableEnergy,,6,0.0,0,1,val
STU0265,CSE_OE702_DataPrivacy,,7,0.0,0,1,test
STU0446,ME_OE604_Mechatronics,,6,0.0,0,1,val
STU0316,CE_OE607_BridgeDesign,,6,0.0,0,1,val
STU0198,CSE_OE505_Cybersecurity,,5,0.0,0,1,train
STU0394,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0076,ECE_OE507_Antenna,,5,0.0,0,1,train
STU0326,CE_OE702_DisasterMgmt,,7,0.0,0,1,test
STU0185,ECE_OE504_SignalProc,,5,0.0,0,1,train
STU0083,ME_OE502_CAD_CAM,B+,5,0.7,1,0,train
STU0008,EEE_OE704_BatteryTech,,7,0.0,0,1,test
STU0483,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0297,CSE_OE603_DevOps,,6,0.0,0,1,val
STU0308,EEE_OE701_EnergyAudit,A,7,0.8,1,0,test
STU0261,CE_OE702_DisasterMgmt,,7,0.0,0,1,test
STU0456,ME_OE605_FEA,,6,0.0,0,1,val
STU0224,CSE_OE506_BigData,A,5,0.8,1,0,train
STU0176,ECE_OE603_PowerElec,,6,0.0,0,1,val
STU0035,EEE_OE507_ElecMachines,,5,0.0,0,1,train
STU0310,CE_OE703_GreenBuilding,,7,0.0,0,1,test
STU0205,ECE_OE702_MedElec,,7,0.0,0,1,test
STU0100,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0091,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0024,CE_OE606_EnvironImpact,,6,0.0,0,1,val
STU0127,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0068,ECE_OE503_IoTHardware,,5,0.0,0,1,train
STU0249,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0183,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0230,CE_OE507_SoilMech,A,5,0.8,1,0,train
STU0205,EEE_OE501_PowerSys,A,5,0.8,1,0,train
STU0142,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0064,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0475,EEE_OE508_EnergyStor,,5,0.0,0,1,train
STU0350,ECE_OE603_PowerElec,,6,0.0,0,1,val
STU0034,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0270,CE_OE607_BridgeDesign,,6,0.0,0,1,val
STU0087,CE_OE508_BuildingInfo,A,5,0.8,1,0,train
STU0119,CSE_OE708_5GNetworks,,7,0.0,0,1,test
STU0111,CE_OE505_TransportEng,,5,0.0,0,1,train
STU0154,CE_OE503_StructAnalysis,,5,0.0,0,1,train
STU0169,CE_OE702_DisasterMgmt,,7,0.0,0,1,test
STU0066,ME_OE606_BioMech,,6,0.0,0,1,val
STU0162,EEE_OE602_FuelCells,B+,6,0.7,1,0,val
STU0060,EEE_OE501_PowerSys,,5,0.0,0,1,train
STU0420,EEE_OE605_PowerQuality,,6,0.0,0,1,val
STU0088,CE_OE706_SeismicDesign,,7,0.0,0,1,test
STU0003,ME_OE606_BioMech,O,6,1.0,1,0,val
STU0180,CSE_OE704_HCI,,7,0.0,0,1,test
STU0405,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0242,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0078,CSE_OE505_Cybersecurity,,5,0.0,0,1,train
STU0027,CE_OE504_Geotechnical,,5,0.0,0,1,train
STU0065,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0338,CE_OE505_TransportEng,A,5,0.8,1,0,train
STU0327,CE_OE501_GIS,,5,0.0,0,1,train
STU0356,CSE_OE701_AutonomousSys,F,7,0.0,0,0,test
STU0041,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0206,EEE_OE705_GridCyber,,7,0.0,0,1,test
STU0319,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0198,CE_OE503_StructAnalysis,,5,0.0,0,1,train
STU0433,ECE_OE605_MEMS,,6,0.0,0,1,val
STU0130,ECE_OE505_Microcontrollers,,5,0.0,0,1,train
STU0261,EEE_OE607_DistribGen,A,6,0.8,1,0,val
STU0482,CSE_OE601_ComputerVision,,6,0.0,0,1,val
STU0021,EEE_OE701_EnergyAudit,,7,0.0,0,1,test
STU0108,CSE_OE608_MLOps,,6,0.0,0,1,val
STU0364,ME_OE701_IndustrialAuto,A,7,0.8,1,0,test
STU0306,CE_OE704_ConstructionMgmt,,7,0.0,0,1,test
STU0408,CE_OE501_GIS,,5,0.0,0,1,train
STU0382,ECE_OE701_AutomotiveElec,,7,0.0,0,1,test
STU0093,CSE_OE603_DevOps,,6,0.0,0,1,val
STU0388,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0066,CE_OE707_WasteManagement,,7,0.0,0,1,test
STU0019,EEE_OE702_SolarFarm,,7,0.0,0,1,test
STU0204,ME_OE606_BioMech,B+,6,0.7,1,0,val
STU0115,CSE_OE601_ComputerVision,A+,6,0.9,1,0,val
STU0363,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0188,CSE_OE603_DevOps,,6,0.0,0,1,val
STU0143,CE_OE702_DisasterMgmt,,7,0.0,0,1,test
STU0033,CSE_OE602_Blockchain,A+,6,0.9,1,0,val
STU0333,EEE_OE506_PowerElec,,5,0.0,0,1,train
STU0004,ECE_OE501_VLSI,,5,0.0,0,1,train
STU0175,CSE_OE505_Cybersecurity,,5,0.0,0,1,train
STU0180,CSE_OE507_IoTProg,,5,0.0,0,1,train
STU0406,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0261,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0002,CSE_OE601_ComputerVision,,6,0.0,0,1,val
STU0426,ME_OE507_Tribology,,5,0.0,0,1,train
STU0232,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0181,CE_OE702_DisasterMgmt,,7,0.0,0,1,test
STU0050,ME_OE508_NanoMfg,,5,0.0,0,1,train
STU0191,ME_OE706_Nanotech,B,7,0.6,1,0,test
STU0444,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0394,ECE_OE704_SpaceElec,,7,0.0,0,1,test
STU0131,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0271,ME_OE504_FluidMech,,5,0.0,0,1,train
STU0327,ME_OE601_AutomotiveEng,,6,0.0,0,1,val
STU0279,ME_OE703_HydrogenEnergy,,7,0.0,0,1,test
STU0300,CE_OE606_EnvironImpact,,6,0.0,0,1,val
STU0249,EEE_OE508_EnergyStor,,5,0.0,0,1,train
STU0124,CE_OE606_EnvironImpact,A+,6,0.9,1,0,val
STU0037,ME_OE602_Aerospace,,6,0.0,0,1,val
STU0349,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0415,ME_OE604_Mechatronics,,6,0.0,0,1,val
STU0181,EEE_OE704_BatteryTech,,7,0.0,0,1,test
STU0180,CSE_OE605_AR_VR,,6,0.0,0,1,val
STU0072,ME_OE706_Nanotech,,7,0.0,0,1,test
STU0231,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0264,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0439,EEE_OE606_NuclearPower,,6,0.0,0,1,val
STU0187,EEE_OE604_Microgrids,,6,0.0,0,1,val
STU0260,CE_OE502_SmartCity,,5,0.0,0,1,train
STU0440,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0308,CE_OE708_ClimateAdapt,,7,0.0,0,1,test
STU0391,EEE_OE603_ElecVehicles,F,6,0.0,0,0,val
STU0282,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0475,CSE_OE502_DeepLearning,B+,5,0.7,1,0,train
STU0439,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0426,EEE_OE506_PowerElec,,5,0.0,0,1,train
STU0441,EEE_OE703_WindEnergy,,7,0.0,0,1,test
STU0292,EEE_OE606_NuclearPower,O,6,1.0,1,0,val
STU0067,EEE_OE605_PowerQuality,,6,0.0,0,1,val
STU0096,ECE_OE503_IoTHardware,,5,0.0,0,1,train
STU0417,EEE_OE603_ElecVehicles,,6,0.0,0,1,val
STU0281,CSE_OE503_CloudComputing,B+,5,0.7,1,0,train
STU0194,ECE_OE706_WirelessPower,B,7,0.6,1,0,test
STU0069,CE_OE507_SoilMech,B+,5,0.7,1,0,train
STU0012,CSE_OE708_5GNetworks,,7,0.0,0,1,test
STU0043,ME_OE701_IndustrialAuto,,7,0.0,0,1,test
STU0147,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0264,CSE_OE701_AutonomousSys,,7,0.0,0,1,test
STU0302,EEE_OE705_GridCyber,A,7,0.8,1,0,test
STU0211,EEE_OE603_ElecVehicles,A+,6,0.9,1,0,val
STU0318,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0276,CSE_OE506_BigData,,5,0.0,0,1,train
STU0040,CSE_OE608_MLOps,,6,0.0,0,1,val
STU0055,EEE_OE507_ElecMachines,A,5,0.8,1,0,train
STU0301,ME_OE702_SmartMfg,,7,0.0,0,1,test
STU0437,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0272,ME_OE702_SmartMfg,,7,0.0,0,1,test
STU0292,ECE_OE706_WirelessPower,A,7,0.8,1,0,test
STU0478,ECE_OE508_OpticalComm,B+,5,0.7,1,0,train
STU0405,EEE_OE505_HighVoltage,,5,0.0,0,1,train
STU0265,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0385,ECE_OE705_FPGA,,7,0.0,0,1,test
STU0114,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0031,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0097,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0158,ECE_OE501_VLSI,,5,0.0,0,1,train
STU0449,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0288,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0153,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0429,ECE_OE503_IoTHardware,,5,0.0,0,1,train
STU0345,ECE_OE606_RadarSys,,6,0.0,0,1,val
STU0310,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0050,EEE_OE702_SolarFarm,,7,0.0,0,1,test
STU0042,CE_OE703_GreenBuilding,,7,0.0,0,1,test
STU0183,ME_OE507_Tribology,O,5,1.0,1,0,train
STU0484,EEE_OE508_EnergyStor,B,5,0.6,1,0,train
STU0308,ME_OE501_Robotics,,5,0.0,0,1,train
STU0093,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0034,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0455,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0105,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0033,ECE_OE507_Antenna,,5,0.0,0,1,train
STU0480,ME_OE501_Robotics,,5,0.0,0,1,train
STU0050,ME_OE706_Nanotech,,7,0.0,0,1,test
STU0419,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0437,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0279,CE_OE705_TunnelEng,C,7,0.5,0,0,test
STU0165,CE_OE507_SoilMech,,5,0.0,0,1,train
STU0372,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0056,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0413,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0408,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0133,CSE_OE701_AutonomousSys,A+,7,0.9,1,0,test
STU0043,ME_OE603_RenewableEnergy,,6,0.0,0,1,val
STU0476,EEE_OE604_Microgrids,,6,0.0,0,1,val
STU0428,ME_OE704_SpaceProp,O,7,1.0,1,0,test
STU0315,CE_OE607_BridgeDesign,,6,0.0,0,1,val
STU0332,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0230,ME_OE706_Nanotech,,7,0.0,0,1,test
STU0029,EEE_OE501_PowerSys,,5,0.0,0,1,train
STU0340,CE_OE702_DisasterMgmt,A+,7,0.9,1,0,test
STU0443,EEE_OE503_RenewableEE,O,5,1.0,1,0,train
STU0262,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0159,EEE_OE601_HVDC,B,6,0.6,1,0,val
STU0110,ECE_OE504_SignalProc,,5,0.0,0,1,train
STU0344,CSE_OE703_FinTech,,7,0.0,0,1,test
STU0013,ECE_OE608_SensorNet,,6,0.0,0,1,val
STU0472,CE_OE503_StructAnalysis,,5,0.0,0,1,train
STU0410,EEE_OE507_ElecMachines,,5,0.0,0,1,train
STU0086,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0403,ME_OE508_NanoMfg,B+,5,0.7,1,0,train
STU0281,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0404,ECE_OE705_FPGA,,7,0.0,0,1,test
STU0281,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0290,EEE_OE503_RenewableEE,B+,5,0.7,1,0,train
STU0123,ECE_OE701_AutomotiveElec,,7,0.0,0,1,test
STU0181,CE_OE604_SustainableConst,B,6,0.6,1,0,val
STU0378,ECE_OE601_5G_Wireless,B+,6,0.7,1,0,val
STU0481,EEE_OE606_NuclearPower,,6,0.0,0,1,val
STU0368,CE_OE606_EnvironImpact,,6,0.0,0,1,val
STU0158,CSE_OE606_Quantum,,6,0.0,0,1,val
STU0324,CE_OE604_SustainableConst,,6,0.0,0,1,val
STU0122,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0222,ECE_OE507_Antenna,,5,0.0,0,1,train
STU0147,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0493,CSE_OE605_AR_VR,,6,0.0,0,1,val
STU0493,CSE_OE501_ML,,5,0.0,0,1,train
STU0091,CE_OE506_WaterResources,,5,0.0,0,1,train
STU0110,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0360,CSE_OE601_ComputerVision,,6,0.0,0,1,val
STU0417,EEE_OE707_TidalEnergy,,7,0.0,0,1,test
STU0305,CE_OE601_EarthquakeEng,,6,0.0,0,1,val
STU0174,ECE_OE705_FPGA,,7,0.0,0,1,test
STU0413,CE_OE508_BuildingInfo,,5,0.0,0,1,train
STU0284,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0407,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0095,ECE_OE504_SignalProc,,5,0.0,0,1,train
STU0376,EEE_OE602_FuelCells,,6,0.0,0,1,val
STU0490,ME_OE504_FluidMech,,5,0.0,0,1,train
STU0361,ECE_OE504_SignalProc,B+,5,0.7,1,0,train
STU0232,ME_OE705_TurbineDes,,7,0.0,0,1,test
STU0049,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0080,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0044,ME_OE606_BioMech,,6,0.0,0,1,val
STU0479,CSE_OE504_WebDev,,5,0.0,0,1,train
STU0076,EEE_OE601_HVDC,A+,6,0.9,1,0,val
STU0338,CE_OE703_GreenBuilding,A+,7,0.9,1,0,test
STU0036,ME_OE703_HydrogenEnergy,,7,0.0,0,1,test
STU0489,CSE_OE601_ComputerVision,,6,0.0,0,1,val
STU0469,EEE_OE501_PowerSys,F,5,0.0,0,0,train
STU0057,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0233,ECE_OE602_RFDesign,B+,6,0.7,1,0,val
STU0375,CSE_OE706_AIEthics,B,7,0.6,1,0,test
STU0200,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0024,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0273,EEE_OE704_BatteryTech,,7,0.0,0,1,test
STU0095,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0166,ECE_OE706_WirelessPower,,7,0.0,0,1,test
STU0346,CE_OE708_ClimateAdapt,B,7,0.6,1,0,test
STU0064,CSE_OE507_IoTProg,,5,0.0,0,1,train
STU0293,CSE_OE702_DataPrivacy,,7,0.0,0,1,test
STU0493,CSE_OE701_AutonomousSys,,7,0.0,0,1,test
STU0105,CE_OE601_EarthquakeEng,O,6,1.0,1,0,val
STU0096,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0066,EEE_OE501_PowerSys,,5,0.0,0,1,train
STU0323,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0088,ME_OE507_Tribology,,5,0.0,0,1,train
STU0055,CE_OE705_TunnelEng,,7,0.0,0,1,test
STU0137,ME_OE606_BioMech,,6,0.0,0,1,val
STU0404,ME_OE501_Robotics,,5,0.0,0,1,train
STU0206,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0477,ME_OE503_ThermalEng,A+,5,0.9,1,0,train
STU0318,ME_OE701_IndustrialAuto,,7,0.0,0,1,test
STU0086,ME_OE505_Composite,,5,0.0,0,1,train
