course_id,prof_id,semester,comment,sentiment_score
EEE101,PROF017,5,very well organized course with clear learning outcomes,0.9999
EEE101,PROF012,6,course organization was average slides were not always up to date,0.0021
EEE101,PROF012,6,very disappointing course expected much more depth,0.0005
EEE101,PROF012,6,very boring lectures professor reads directly from slides,0.0006
EEE101,PROF012,6,some topics were skipped due to time constraints,0.0024
EEE101,PROF012,6,very disappointing course expected much more depth,0.0005
EEE101,PROF012,6,very disappointing course expected much more depth,0.0005
EEE101,PROF012,6,the professor was often unavailable outside of class hours,0.0021
EEE102,PROF002,1,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE102,PROF002,1,poor course structure topics were taught out of order,0.0002
EEE102,PROF002,1,course organization was average slides were not always up to date,0.0021
EEE102,PROF026,2,poor course structure topics were taught out of order,0.0002
EEE102,PROF026,2,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE102,PROF026,2,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE102,PROF026,2,very well organized course with clear learning outcomes,0.9999
EEE102,PROF026,2,course organization was average slides were not always up to date,0.0021
EEE102,PROF026,2,assignments were too difficult and not related to what was taught,0.0005
EEE102,PROF003,3,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE102,PROF003,3,the course content was relevant and up to date with industry trends,0.9997
EEE102,PROF003,3,assignments were too difficult and not related to what was taught,0.0005
EEE102,PROF003,3,excellent teaching style made difficult topics easy to understand,0.9989
EEE102,PROF003,3,the professor s real world examples made the subject very interesting,0.9998
EEE102,PROF003,3,the content felt outdated and not relevant to current practices,0.0002
EEE102,PROF003,3,the content felt outdated and not relevant to current practices,0.0002
EEE102,PROF023,4,assignments were too difficult and not related to what was taught,0.0005
EEE102,PROF023,4,poor course structure topics were taught out of order,0.0002
EEE102,PROF023,4,professor was okay explanations were sometimes unclear,0.0163
EEE102,PROF013,5,one of the best courses i have taken highly interactive sessions,0.9997
EEE102,PROF013,5,average course content was okay but could have been more detailed,0.0097
EEE102,PROF013,5,assignments were too difficult and not related to what was taught,0.0005
EEE102,PROF013,5,course organization was average slides were not always up to date,0.0021
EEE102,PROF025,6,very disappointing course expected much more depth,0.0005
EEE102,PROF025,6,professor was okay explanations were sometimes unclear,0.0163
EEE102,PROF025,6,assignments were too difficult and not related to what was taught,0.0005
EEE102,PROF025,6,the content felt outdated and not relevant to current practices,0.0002
EEE102,PROF025,6,very boring lectures professor reads directly from slides,0.0006
EEE102,PROF025,6,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE102,PROF025,6,professor was okay explanations were sometimes unclear,0.0163
EEE201,PROF017,1,course organization was average slides were not always up to date,0.0021
EEE201,PROF017,1,very boring lectures professor reads directly from slides,0.0006
EEE201,PROF017,1,course organization was average slides were not always up to date,0.0021
EEE201,PROF017,1,one of the best courses i have taken highly interactive sessions,0.9997
EEE201,PROF017,1,very boring lectures professor reads directly from slides,0.0006
EEE201,PROF017,1,the professor s real world examples made the subject very interesting,0.9998
EEE201,PROF017,1,very disappointing course expected much more depth,0.0005
EEE201,PROF019,2,course organization was average slides were not always up to date,0.0021
EEE201,PROF019,2,the content felt outdated and not relevant to current practices,0.0002
EEE201,PROF019,2,average course content was okay but could have been more detailed,0.0097
EEE201,PROF019,2,very disappointing course expected much more depth,0.0005
EEE201,PROF006,3,poor course structure topics were taught out of order,0.0002
EEE201,PROF006,3,very well organized course with clear learning outcomes,0.9999
EEE201,PROF006,3,excellent teaching style made difficult topics easy to understand,0.9989
EEE201,PROF006,3,very engaging lectures the professor explains concepts clearly,0.9998
EEE201,PROF006,3,very well organized course with clear learning outcomes,0.9999
EEE201,PROF006,3,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE201,PROF006,3,the professor s real world examples made the subject very interesting,0.9998
EEE201,PROF006,3,very well organized course with clear learning outcomes,0.9999
EEE201,PROF029,4,one of the best courses i have taken highly interactive sessions,0.9997
EEE201,PROF029,4,poor course structure topics were taught out of order,0.0002
EEE201,PROF029,4,assignments were too difficult and not related to what was taught,0.0005
EEE201,PROF029,4,the course content was relevant and up to date with industry trends,0.9997
EEE201,PROF029,4,professor was okay explanations were sometimes unclear,0.0163
EEE201,PROF007,5,one of the best courses i have taken highly interactive sessions,0.9997
EEE201,PROF007,5,the course content was relevant and up to date with industry trends,0.9997
EEE201,PROF007,5,very well organized course with clear learning outcomes,0.9999
EEE201,PROF007,5,the course content was relevant and up to date with industry trends,0.9997
EEE201,PROF002,6,very boring lectures professor reads directly from slides,0.0006
EEE201,PROF002,6,some topics were skipped due to time constraints,0.0024
EEE201,PROF002,6,very disappointing course expected much more depth,0.0005
EEE201,PROF002,6,very boring lectures professor reads directly from slides,0.0006
EEE202,PROF002,1,one of the best courses i have taken highly interactive sessions,0.9997
EEE202,PROF002,1,the content felt outdated and not relevant to current practices,0.0002
EEE202,PROF002,1,very boring lectures professor reads directly from slides,0.0006
EEE202,PROF002,1,professor was okay explanations were sometimes unclear,0.0163
EEE202,PROF002,1,professor is very approachable and always ready to help students,0.9998
EEE202,PROF002,1,very disappointing course expected much more depth,0.0005
EEE202,PROF002,1,the professor was often unavailable outside of class hours,0.0021
EEE202,PROF002,2,the course was decent assignments could be more challenging,0.9862
EEE202,PROF002,2,average course content was okay but could have been more detailed,0.0097
EEE202,PROF002,2,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE202,PROF002,2,poor course structure topics were taught out of order,0.0002
EEE202,PROF002,2,some topics were skipped due to time constraints,0.0024
EEE202,PROF002,2,course organization was average slides were not always up to date,0.0021
EEE202,PROF012,3,the professor was often unavailable outside of class hours,0.0021
EEE202,PROF012,3,the content felt outdated and not relevant to current practices,0.0002
EEE202,PROF012,3,professor was okay explanations were sometimes unclear,0.0163
EEE202,PROF012,3,the content felt outdated and not relevant to current practices,0.0002
EEE202,PROF012,3,the professor was often unavailable outside of class hours,0.0021
EEE202,PROF007,4,the course content was relevant and up to date with industry trends,0.9997
EEE202,PROF007,4,very well organized course with clear learning outcomes,0.9999
EEE202,PROF007,4,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE202,PROF007,4,very well organized course with clear learning outcomes,0.9999
EEE202,PROF007,4,course organization was average slides were not always up to date,0.0021
EEE202,PROF007,4,the content felt outdated and not relevant to current practices,0.0002
EEE202,PROF007,4,the professor s real world examples made the subject very interesting,0.9998
EEE202,PROF012,5,the course was decent assignments could be more challenging,0.9862
EEE202,PROF012,5,the content felt outdated and not relevant to current practices,0.0002
EEE202,PROF012,5,the content felt outdated and not relevant to current practices,0.0002
EEE202,PROF012,5,poor course structure topics were taught out of order,0.0002
EEE202,PROF015,6,the course was decent assignments could be more challenging,0.9862
EEE202,PROF015,6,excellent teaching style made difficult topics easy to understand,0.9989
EEE202,PROF015,6,very well organized course with clear learning outcomes,0.9999
EEE202,PROF015,6,assignments were well structured and helped reinforce learning,0.9997
EEE202,PROF015,6,one of the best courses i have taken highly interactive sessions,0.9997
EEE301,PROF013,1,professor is very approachable and always ready to help students,0.9998
EEE301,PROF013,1,the professor s real world examples made the subject very interesting,0.9998
EEE301,PROF013,1,some topics were skipped due to time constraints,0.0024
EEE301,PROF013,1,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE301,PROF013,1,average course content was okay but could have been more detailed,0.0097
EEE301,PROF013,1,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE301,PROF013,1,the content felt outdated and not relevant to current practices,0.0002
EEE301,PROF013,1,professor was okay explanations were sometimes unclear,0.0163
EEE301,PROF030,2,very engaging lectures the professor explains concepts clearly,0.9998
EEE301,PROF030,2,assignments were well structured and helped reinforce learning,0.9997
EEE301,PROF030,2,very well organized course with clear learning outcomes,0.9999
EEE301,PROF030,2,very disappointing course expected much more depth,0.0005
EEE301,PROF030,2,very engaging lectures the professor explains concepts clearly,0.9998
EEE301,PROF022,3,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE301,PROF022,3,professor was okay explanations were sometimes unclear,0.0163
EEE301,PROF022,3,course organization was average slides were not always up to date,0.0021
EEE301,PROF008,4,very boring lectures professor reads directly from slides,0.0006
EEE301,PROF008,4,average course content was okay but could have been more detailed,0.0097
EEE301,PROF008,4,the course content was relevant and up to date with industry trends,0.9997
EEE301,PROF008,4,professor is very approachable and always ready to help students,0.9998
EEE301,PROF008,4,the course was decent assignments could be more challenging,0.9862
EEE301,PROF008,4,very boring lectures professor reads directly from slides,0.0006
EEE301,PROF016,5,average course content was okay but could have been more detailed,0.0097
EEE301,PROF016,5,very disappointing course expected much more depth,0.0005
EEE301,PROF016,5,professor was okay explanations were sometimes unclear,0.0163
EEE301,PROF016,5,very well organized course with clear learning outcomes,0.9999
EEE301,PROF016,5,the course content was relevant and up to date with industry trends,0.9997
EEE301,PROF016,5,very engaging lectures the professor explains concepts clearly,0.9998
EEE301,PROF016,5,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE301,PROF015,6,professor was okay explanations were sometimes unclear,0.0163
EEE301,PROF015,6,professor was okay explanations were sometimes unclear,0.0163
EEE301,PROF015,6,very boring lectures professor reads directly from slides,0.0006
EEE301,PROF015,6,assignments were too difficult and not related to what was taught,0.0005
EEE301,PROF015,6,some topics were skipped due to time constraints,0.0024
EEE301,PROF015,6,the content felt outdated and not relevant to current practices,0.0002
EEE301,PROF015,6,the professor was often unavailable outside of class hours,0.0021
EEE301,PROF015,6,assignments were too difficult and not related to what was taught,0.0005
EEE302,PROF028,1,course organization was average slides were not always up to date,0.0021
EEE302,PROF028,1,professor is very approachable and always ready to help students,0.9998
EEE302,PROF028,1,course organization was average slides were not always up to date,0.0021
EEE302,PROF019,2,very disappointing course expected much more depth,0.0005
EEE302,PROF019,2,very boring lectures professor reads directly from slides,0.0006
EEE302,PROF019,2,the professor was often unavailable outside of class hours,0.0021
EEE302,PROF019,2,assignments were too difficult and not related to what was taught,0.0005
EEE302,PROF012,3,very engaging lectures the professor explains concepts clearly,0.9998
EEE302,PROF012,3,assignments were well structured and helped reinforce learning,0.9997
EEE302,PROF012,3,one of the best courses i have taken highly interactive sessions,0.9997
EEE302,PROF012,3,the course content was relevant and up to date with industry trends,0.9997
EEE302,PROF012,3,very well organized course with clear learning outcomes,0.9999
EEE302,PROF012,3,the professor was often unavailable outside of class hours,0.0021
EEE302,PROF012,3,very well organized course with clear learning outcomes,0.9999
EEE302,PROF012,3,very well organized course with clear learning outcomes,0.9999
EEE302,PROF006,4,professor is very approachable and always ready to help students,0.9998
EEE302,PROF006,4,course organization was average slides were not always up to date,0.0021
EEE302,PROF006,4,average course content was okay but could have been more detailed,0.0097
EEE302,PROF006,4,one of the best courses i have taken highly interactive sessions,0.9997
EEE302,PROF006,4,average course content was okay but could have been more detailed,0.0097
EEE302,PROF006,4,the course content was relevant and up to date with industry trends,0.9997
EEE302,PROF006,4,excellent teaching style made difficult topics easy to understand,0.9989
EEE302,PROF029,5,the professor was often unavailable outside of class hours,0.0021
EEE302,PROF029,5,assignments were too difficult and not related to what was taught,0.0005
EEE302,PROF029,5,the content felt outdated and not relevant to current practices,0.0002
EEE302,PROF029,5,assignments were too difficult and not related to what was taught,0.0005
EEE302,PROF029,5,the professor s real world examples made the subject very interesting,0.9998
EEE302,PROF024,6,the content felt outdated and not relevant to current practices,0.0002
EEE302,PROF024,6,average course content was okay but could have been more detailed,0.0097
EEE302,PROF024,6,the course was decent assignments could be more challenging,0.9862
EEE302,PROF024,6,lectures were fine nothing extraordinary but covered the syllabus,0.588
EEE302,PROF024,6,poor course structure topics were taught out of order,0.0002
EEE302,PROF024,6,course organization was average slides were not always up to date,0.0021
