student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,31,32,0.6,0.1244,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0464,ECE,7,CE_OE702_DisasterMgmt,27,32,0.7,0.1124,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0028,ECE,7,CE_OE705_TunnelEng,16,32,0.7,0.1299,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0154,CSE,7,ECE_OE703_SatelliteComm,8,32,0.9,0.1716,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0184,ME,7,EEE_OE703_WindEnergy,29,32,0.9,0.1209,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0217,ME,7,CSE_OE702_DataPrivacy,8,32,0.6,0.1489,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0475,ECE,7,CSE_OE704_HCI,14,32,0.8,0.1397,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0035,CE,7,ME_OE704_SpaceProp,32,32,0.8,0.1182,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0355,CE,7,ECE_OE703_SatelliteComm,7,32,0.5,0.1682,0,1,0.3333,EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0105,EEE,7,CE_OE702_DisasterMgmt,27,32,0.9,0.1243,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0430,EEE,7,CSE_OE704_HCI,11,32,0.6,0.1703,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0476,CE,7,ECE_OE707_Terahertz,29,32,1.0,0.1175,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0109,ECE,7,ME_OE705_TurbineDes,6,32,0.6,0.1513,0,1,0.3562,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm
STU0165,ECE,7,ME_OE708_AdvancedRobotics,4,32,0.7,0.1566,1,1,0.4307,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0290,ECE,7,CSE_OE708_5GNetworks,21,32,1.0,0.1236,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm
STU0119,ECE,7,ME_OE704_SpaceProp,31,32,0.7,0.109,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0376,CE,7,CSE_OE708_5GNetworks,17,32,0.5,0.1298,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0065,CSE,7,EEE_OE706_Superconductors,28,32,0.8,0.1263,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0240,EEE,7,CE_OE705_TunnelEng,12,32,0.8,0.1406,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0011,CSE,7,CE_OE707_WasteManagement,2,32,0.6,0.1648,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0057,EEE,7,CE_OE702_DisasterMgmt,28,32,0.7,0.1285,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0225,ME,7,EEE_OE701_EnergyAudit,20,32,0.7,0.1494,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0399,ME,7,ECE_OE704_SpaceElec,17,32,1.0,0.1476,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0420,CSE,7,CE_OE705_TunnelEng,13,32,0.8,0.1328,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0369,ME,7,CSE_OE707_DigitalTwin,24,32,0.0,0.1455,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0273,ECE,7,ME_OE705_TurbineDes,6,32,0.6,0.1559,0,1,0.3562,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm
STU0118,CE,7,CSE_OE706_AIEthics,15,32,0.7,0.1313,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0490,CE,7,ME_OE708_AdvancedRobotics,3,32,0.5,0.167,1,1,0.5,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0413,ECE,7,ME_OE704_SpaceProp,31,32,0.6,0.1116,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm
STU0150,CE,7,ECE_OE701_AutomotiveElec,6,32,1.0,0.1465,0,1,0.3562,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0438,ECE,7,EEE_OE705_GridCyber,9,32,0.5,0.1389,0,1,0.301,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0138,CE,7,ME_OE704_SpaceProp,32,32,0.8,0.1141,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0314,ECE,7,EEE_OE701_EnergyAudit,25,32,0.5,0.1195,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0216,CE,7,CSE_OE702_DataPrivacy,11,32,0.8,0.1482,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0363,CSE,7,ME_OE706_Nanotech,21,32,0.6,0.1202,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0019,CE,7,CSE_OE705_SoftwareArch,25,32,0.7,0.1303,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0232,EEE,7,CSE_OE702_DataPrivacy,8,32,1.0,0.1803,0,1,0.3155,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0449,EEE,7,CSE_OE704_HCI,12,32,0.6,0.143,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0222,ME,7,EEE_OE706_Superconductors,30,32,0.8,0.1209,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0186,ECE,7,ME_OE706_Nanotech,24,32,0.8,0.1242,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0089,ME,7,ECE_OE707_Terahertz,31,32,0.8,0.1163,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0219,CE,7,ECE_OE708_QuantumComm,24,32,0.8,0.1194,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0333,CSE,7,ECE_OE708_QuantumComm,25,32,0.7,0.1388,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0100,ECE,7,ME_OE708_AdvancedRobotics,4,32,0.6,0.1589,1,1,0.4307,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0262,CE,7,ECE_OE708_QuantumComm,23,32,0.9,0.1344,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0393,ME,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.1837,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0486,EEE,7,CSE_OE701_AutonomousSys,13,32,0.9,0.139,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | ME_OE705_TurbineDes
STU0310,CSE,7,ME_OE704_SpaceProp,32,32,0.9,0.129,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0377,EEE,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.1621,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0129,CE,7,ECE_OE704_SpaceElec,16,32,0.9,0.1334,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0058,CSE,7,ECE_OE707_Terahertz,29,32,0.9,0.1138,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0061,EEE,7,CSE_OE707_DigitalTwin,22,32,0.8,0.127,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0442,EEE,7,ME_OE705_TurbineDes,5,32,0.0,0.1749,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | ME_OE705_TurbineDes
STU0193,EEE,7,CSE_OE708_5GNetworks,19,32,0.6,0.135,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0362,CSE,7,ECE_OE706_WirelessPower,20,32,1.0,0.1454,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0280,CSE,7,EEE_OE703_WindEnergy,27,32,0.7,0.1193,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0357,CSE,7,ME_OE701_IndustrialAuto,31,32,0.8,0.1045,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0052,ECE,7,CE_OE704_ConstructionMgmt,2,32,0.7,0.1568,1,1,0.6309,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0196,CSE,7,EEE_OE706_Superconductors,27,32,0.6,0.1208,0,0,0.0,EEE_OE702_SolarFarm | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0308,CSE,7,EEE_OE701_EnergyAudit,19,32,0.8,0.149,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0356,EEE,7,CSE_OE701_AutonomousSys,11,32,0.0,0.1448,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0364,CSE,7,ME_OE701_IndustrialAuto,31,32,0.8,0.1213,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0191,ECE,7,ME_OE706_Nanotech,24,32,0.6,0.1265,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0194,CE,7,ECE_OE706_WirelessPower,19,32,0.6,0.1556,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ECE_OE701_AutomotiveElec
STU0302,ME,7,EEE_OE705_GridCyber,11,32,0.8,0.1534,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0292,CE,7,ECE_OE706_WirelessPower,19,32,0.8,0.1445,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0279,EEE,7,CE_OE705_TunnelEng,13,32,0.5,0.1315,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0133,ME,7,CSE_OE701_AutonomousSys,11,32,0.9,0.1479,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0428,CE,7,ME_OE704_SpaceProp,32,32,1.0,0.116,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0340,ECE,7,CE_OE702_DisasterMgmt,27,32,0.9,0.1183,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0338,ME,7,CE_OE703_GreenBuilding,12,32,0.9,0.1644,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | CE_OE705_TunnelEng
STU0375,EEE,7,CSE_OE706_AIEthics,16,32,0.6,0.1377,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0346,CSE,7,CE_OE708_ClimateAdapt,20,32,0.6,0.1326,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0459,EEE,7,CSE_OE708_5GNetworks,20,32,0.8,0.1358,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0174,CE,7,ME_OE705_TurbineDes,4,32,0.8,0.1456,1,1,0.4307,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0126,ECE,7,CE_OE706_SeismicDesign,26,32,0.9,0.1161,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm
STU0321,ME,7,EEE_OE701_EnergyAudit,20,32,1.0,0.1417,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0120,ME,7,CSE_OE703_FinTech,3,32,0.7,0.1561,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0122,CE,7,CSE_OE701_AutonomousSys,9,32,0.7,0.1444,0,1,0.301,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0136,ME,7,CE_OE701_SmartInfra,11,32,0.0,0.1742,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0344,ME,7,EEE_OE701_EnergyAudit,22,32,0.8,0.1371,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0263,ME,7,EEE_OE706_Superconductors,30,32,0.9,0.1277,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0131,ME,7,CSE_OE707_DigitalTwin,22,32,0.5,0.1378,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0155,CE,7,CSE_OE705_SoftwareArch,25,32,0.9,0.1284,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0256,CE,7,EEE_OE701_EnergyAudit,22,32,0.8,0.1352,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0468,ME,7,CE_OE702_DisasterMgmt,26,32,0.8,0.1279,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | CSE_OE703_FinTech | EEE_OE708_SpacePower
STU0461,ME,7,EEE_OE702_SolarFarm,4,32,0.7,0.1563,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0230,EEE,7,CSE_OE703_FinTech,3,32,1.0,0.1493,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0282,EEE,7,ME_OE707_SustainableMfg,8,32,0.7,0.1548,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0181,ME,7,EEE_OE701_EnergyAudit,20,32,0.9,0.1406,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0378,EEE,7,ECE_OE708_QuantumComm,28,32,0.7,0.1296,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0198,ME,7,EEE_OE706_Superconductors,30,32,0.7,0.1202,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0187,ECE,7,EEE_OE705_GridCyber,11,32,0.8,0.1383,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0481,CE,7,CSE_OE702_DataPrivacy,11,32,0.9,0.146,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0211,ME,7,ECE_OE701_AutomotiveElec,6,32,0.8,0.1532,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0411,ECE,7,ME_OE708_AdvancedRobotics,5,32,0.8,0.1705,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics
STU0236,CE,7,CSE_OE706_AIEthics,18,32,0.8,0.1404,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0397,CSE,7,ECE_OE706_WirelessPower,19,32,0.6,0.1282,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0414,CSE,7,ME_OE707_SustainableMfg,9,32,0.8,0.1424,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0448,ME,7,ECE_OE708_QuantumComm,26,32,0.6,0.1277,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0147,ECE,7,CE_OE705_TunnelEng,16,32,0.8,0.1336,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0367,EEE,7,CE_OE707_WasteManagement,2,32,0.7,0.1561,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0161,ECE,7,CSE_OE708_5GNetworks,21,32,0.8,0.1209,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0492,ECE,7,CE_OE704_ConstructionMgmt,3,32,0.8,0.1508,1,1,0.5,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm
STU0012,ME,7,CSE_OE704_HCI,14,32,0.8,0.134,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0429,CSE,7,ME_OE708_AdvancedRobotics,3,32,0.5,0.1593,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0047,ECE,7,CE_OE706_SeismicDesign,26,32,0.8,0.1227,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm
STU0007,ECE,7,CSE_OE707_DigitalTwin,21,32,0.8,0.1276,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0335,EEE,7,ECE_OE701_AutomotiveElec,6,32,0.9,0.1451,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0004,CSE,7,CE_OE708_ClimateAdapt,21,32,0.8,0.134,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0274,CE,7,EEE_OE706_Superconductors,28,32,0.8,0.1362,0,0,0.0,ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | CSE_OE703_FinTech | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0456,CE,7,ME_OE701_IndustrialAuto,30,32,0.8,0.113,0,0,0.0,ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | ME_OE705_TurbineDes | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0329,ECE,7,EEE_OE705_GridCyber,11,32,1.0,0.1356,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0043,ECE,7,CE_OE707_WasteManagement,3,32,0.0,0.1561,1,1,0.5,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm
