student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,31,32,0.6,0.1933,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0450,CE,7,ECE_OE704_SpaceElec,10,32,0.7,0.2265,0,1,0.2891,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | ME_OE707_SustainableMfg
STU0227,ECE,7,EEE_OE708_SpacePower,13,32,0.6,0.2266,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0093,ECE,7,CE_OE705_TunnelEng,6,32,0.8,0.2261,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0464,ECE,7,CE_OE702_DisasterMgmt,17,32,0.7,0.2026,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0028,ECE,7,CE_OE705_TunnelEng,9,32,0.7,0.2159,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0154,CSE,7,ECE_OE703_SatelliteComm,4,32,0.9,0.2312,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0184,ME,7,EEE_OE703_WindEnergy,30,32,0.9,0.2063,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech
STU0217,ME,7,CSE_OE702_DataPrivacy,7,32,0.6,0.2274,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0475,ECE,7,CSE_OE704_HCI,21,32,0.8,0.1922,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0035,CE,7,ME_OE704_SpaceProp,32,32,0.8,0.1651,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0355,CE,7,ECE_OE703_SatelliteComm,2,32,0.5,0.2375,1,1,0.6309,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | ME_OE707_SustainableMfg
STU0105,EEE,7,CE_OE702_DisasterMgmt,25,32,0.9,0.2113,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0430,EEE,7,CSE_OE704_HCI,10,32,0.6,0.2159,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0476,CE,7,ECE_OE707_Terahertz,22,32,1.0,0.2247,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0109,ECE,7,ME_OE705_TurbineDes,12,32,0.6,0.2317,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | ME_OE707_SustainableMfg
STU0165,ECE,7,ME_OE708_AdvancedRobotics,18,32,0.7,0.2033,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0290,ECE,7,CSE_OE708_5GNetworks,26,32,1.0,0.1966,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0119,ECE,7,ME_OE704_SpaceProp,32,32,0.7,0.1944,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0376,CE,7,CSE_OE708_5GNetworks,20,32,0.5,0.2113,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0065,CSE,7,EEE_OE706_Superconductors,29,32,0.8,0.1802,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0240,EEE,7,CE_OE705_TunnelEng,10,32,0.8,0.2248,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0011,CSE,7,CE_OE707_WasteManagement,2,32,0.6,0.2628,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0057,EEE,7,CE_OE702_DisasterMgmt,22,32,0.7,0.2345,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0225,ME,7,EEE_OE701_EnergyAudit,27,32,0.7,0.1923,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0399,ME,7,ECE_OE704_SpaceElec,16,32,1.0,0.2292,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0420,CSE,7,CE_OE705_TunnelEng,6,32,0.8,0.2439,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0369,ME,7,CSE_OE707_DigitalTwin,24,32,0.0,0.2015,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0273,ECE,7,ME_OE705_TurbineDes,16,32,0.6,0.2134,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0118,CE,7,CSE_OE706_AIEthics,19,32,0.7,0.2005,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0490,CE,7,ME_OE708_AdvancedRobotics,14,32,0.5,0.1893,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0413,ECE,7,ME_OE704_SpaceProp,32,32,0.6,0.2107,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0150,CE,7,ECE_OE701_AutomotiveElec,1,32,1.0,0.2404,1,1,1.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0438,ECE,7,EEE_OE705_GridCyber,15,32,0.5,0.2535,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE701_AutonomousSys
STU0138,CE,7,ME_OE704_SpaceProp,32,32,0.8,0.1671,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0314,ECE,7,EEE_OE701_EnergyAudit,26,32,0.5,0.2197,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0216,CE,7,CSE_OE702_DataPrivacy,4,32,0.8,0.2024,1,1,0.4307,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0363,CSE,7,ME_OE706_Nanotech,27,32,0.6,0.1923,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0019,CE,7,CSE_OE705_SoftwareArch,16,32,0.7,0.1996,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0232,EEE,7,CSE_OE702_DataPrivacy,7,32,1.0,0.2298,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0449,EEE,7,CSE_OE704_HCI,12,32,0.6,0.2194,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0222,ME,7,EEE_OE706_Superconductors,31,32,0.8,0.1969,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0186,ECE,7,ME_OE706_Nanotech,27,32,0.8,0.1849,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0089,ME,7,ECE_OE707_Terahertz,25,32,0.8,0.2284,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech
STU0219,CE,7,ECE_OE708_QuantumComm,26,32,0.8,0.2072,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0333,CSE,7,ECE_OE708_QuantumComm,25,32,0.7,0.179,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0100,ECE,7,ME_OE708_AdvancedRobotics,17,32,0.6,0.2034,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0262,CE,7,ECE_OE708_QuantumComm,26,32,0.9,0.19,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0393,ME,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.2271,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0486,EEE,7,CSE_OE701_AutonomousSys,8,32,0.9,0.2125,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0310,CSE,7,ME_OE704_SpaceProp,32,32,0.9,0.2003,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0377,EEE,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.2584,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0129,CE,7,ECE_OE704_SpaceElec,8,32,0.9,0.219,0,1,0.3155,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0058,CSE,7,ECE_OE707_Terahertz,23,32,0.9,0.2121,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0061,EEE,7,CSE_OE707_DigitalTwin,19,32,0.8,0.2434,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0442,EEE,7,ME_OE705_TurbineDes,15,32,0.0,0.2369,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0193,EEE,7,CSE_OE708_5GNetworks,20,32,0.6,0.2244,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0362,CSE,7,ECE_OE706_WirelessPower,12,32,1.0,0.1888,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0280,CSE,7,EEE_OE703_WindEnergy,28,32,0.7,0.187,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0357,CSE,7,ME_OE701_IndustrialAuto,31,32,0.8,0.1666,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0052,ECE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.2194,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0196,CSE,7,EEE_OE706_Superconductors,29,32,0.6,0.19,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0308,CSE,7,EEE_OE701_EnergyAudit,24,32,0.8,0.1839,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0356,EEE,7,CSE_OE701_AutonomousSys,10,32,0.0,0.2219,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0364,CSE,7,ME_OE701_IndustrialAuto,31,32,0.8,0.1599,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0191,ECE,7,ME_OE706_Nanotech,27,32,0.6,0.1815,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0194,CE,7,ECE_OE706_WirelessPower,9,32,0.6,0.1826,0,1,0.301,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | ECE_OE704_SpaceElec
STU0302,ME,7,EEE_OE705_GridCyber,9,32,0.8,0.2011,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0292,CE,7,ECE_OE706_WirelessPower,10,32,0.8,0.1769,0,1,0.2891,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0279,EEE,7,CE_OE705_TunnelEng,9,32,0.5,0.2472,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0133,ME,7,CSE_OE701_AutonomousSys,8,32,0.9,0.2342,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0428,CE,7,ME_OE704_SpaceProp,32,32,1.0,0.1644,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0340,ECE,7,CE_OE702_DisasterMgmt,16,32,0.9,0.1939,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0338,ME,7,CE_OE703_GreenBuilding,18,32,0.9,0.1904,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0375,EEE,7,CSE_OE706_AIEthics,19,32,0.6,0.2535,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0346,CSE,7,CE_OE708_ClimateAdapt,12,32,0.6,0.2242,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0459,EEE,7,CSE_OE708_5GNetworks,24,32,0.8,0.2434,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0174,CE,7,ME_OE705_TurbineDes,12,32,0.8,0.1966,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0126,ECE,7,CE_OE706_SeismicDesign,14,32,0.9,0.2104,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0321,ME,7,EEE_OE701_EnergyAudit,27,32,1.0,0.1957,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0120,ME,7,CSE_OE703_FinTech,5,32,0.7,0.2668,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech
STU0122,CE,7,CSE_OE701_AutonomousSys,5,32,0.7,0.2197,1,1,0.3869,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0136,ME,7,CE_OE701_SmartInfra,5,32,0.0,0.2571,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0344,ME,7,EEE_OE701_EnergyAudit,27,32,0.8,0.1985,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0263,ME,7,EEE_OE706_Superconductors,31,32,0.9,0.2011,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0131,ME,7,CSE_OE707_DigitalTwin,22,32,0.5,0.2254,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0155,CE,7,CSE_OE705_SoftwareArch,16,32,0.9,0.2156,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0256,CE,7,EEE_OE701_EnergyAudit,26,32,0.8,0.2092,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0468,ME,7,CE_OE702_DisasterMgmt,22,32,0.8,0.2616,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech
STU0461,ME,7,EEE_OE702_SolarFarm,16,32,0.7,0.2119,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0230,EEE,7,CSE_OE703_FinTech,6,32,1.0,0.2554,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0282,EEE,7,ME_OE707_SustainableMfg,10,32,0.7,0.2321,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec
STU0181,ME,7,EEE_OE701_EnergyAudit,27,32,0.9,0.1911,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0378,EEE,7,ECE_OE708_QuantumComm,29,32,0.7,0.2323,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0198,ME,7,EEE_OE706_Superconductors,31,32,0.7,0.1996,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0187,ECE,7,EEE_OE705_GridCyber,15,32,0.8,0.2174,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CE_OE705_TunnelEng
STU0481,CE,7,CSE_OE702_DataPrivacy,4,32,0.9,0.2069,1,1,0.4307,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0211,ME,7,ECE_OE701_AutomotiveElec,3,32,0.8,0.2438,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0411,ECE,7,ME_OE708_AdvancedRobotics,15,32,0.8,0.2421,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0236,CE,7,CSE_OE706_AIEthics,21,32,0.8,0.2036,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0397,CSE,7,ECE_OE706_WirelessPower,13,32,0.6,0.2306,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0414,CSE,7,ME_OE707_SustainableMfg,7,32,0.8,0.2383,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0448,ME,7,ECE_OE708_QuantumComm,28,32,0.6,0.1949,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0147,ECE,7,CE_OE705_TunnelEng,6,32,0.8,0.2308,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | ME_OE707_SustainableMfg
STU0367,EEE,7,CE_OE707_WasteManagement,2,32,0.7,0.2823,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0161,ECE,7,CSE_OE708_5GNetworks,27,32,0.8,0.1963,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0492,ECE,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.2616,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0012,ME,7,CSE_OE704_HCI,19,32,0.8,0.2139,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech
STU0429,CSE,7,ME_OE708_AdvancedRobotics,18,32,0.5,0.2085,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0047,ECE,7,CE_OE706_SeismicDesign,18,32,0.8,0.2404,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0007,ECE,7,CSE_OE707_DigitalTwin,19,32,0.8,0.1968,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0335,EEE,7,ECE_OE701_AutomotiveElec,5,32,0.9,0.2319,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
