student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,24,32,0.6,0.1246,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0217,ME,7,CSE_OE702_DataPrivacy,18,32,0.6,0.1175,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0475,ECE,7,CSE_OE704_HCI,27,32,0.8,0.0786,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0035,CE,7,ME_OE704_SpaceProp,25,32,0.8,0.0894,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0355,CE,7,ECE_OE703_SatelliteComm,17,32,0.5,0.0984,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE708_SpacePower | EEE_OE705_GridCyber | ME_OE708_AdvancedRobotics
STU0105,EEE,7,CE_OE702_DisasterMgmt,18,32,0.9,0.0962,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0430,EEE,7,CSE_OE704_HCI,20,32,0.6,0.1036,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0476,CE,7,ECE_OE707_Terahertz,30,32,1.0,0.1136,0,0,0.0,EEE_OE705_GridCyber | ME_OE707_SustainableMfg | EEE_OE708_SpacePower | ME_OE705_TurbineDes | CSE_OE703_FinTech
STU0109,ECE,7,ME_OE705_TurbineDes,4,32,0.6,0.16,1,1,0.4307,ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0165,ECE,7,ME_OE708_AdvancedRobotics,8,32,0.7,0.1053,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0290,ECE,7,CSE_OE708_5GNetworks,32,32,1.0,0.0865,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0119,ECE,7,ME_OE704_SpaceProp,27,32,0.7,0.1138,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0376,CE,7,CSE_OE708_5GNetworks,31,32,0.5,0.0861,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0065,CSE,7,EEE_OE706_Superconductors,15,32,0.8,0.1063,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0240,EEE,7,CE_OE705_TunnelEng,30,32,0.8,0.1022,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0011,CSE,7,CE_OE707_WasteManagement,2,32,0.6,0.1605,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0057,EEE,7,CE_OE702_DisasterMgmt,20,32,0.7,0.1227,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0225,ME,7,EEE_OE701_EnergyAudit,30,32,0.7,0.0783,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0399,ME,7,ECE_OE704_SpaceElec,22,32,1.0,0.1217,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0420,CSE,7,CE_OE705_TunnelEng,30,32,0.8,0.119,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0369,ME,7,CSE_OE707_DigitalTwin,18,32,0.0,0.0864,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0273,ECE,7,ME_OE705_TurbineDes,4,32,0.6,0.129,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0118,CE,7,CSE_OE706_AIEthics,10,32,0.7,0.0893,0,1,0.2891,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0490,CE,7,ME_OE708_AdvancedRobotics,6,32,0.5,0.0921,0,1,0.3562,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0413,ECE,7,ME_OE704_SpaceProp,27,32,0.6,0.1229,0,0,0.0,ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0150,CE,7,ECE_OE701_AutomotiveElec,15,32,1.0,0.1068,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE708_SpacePower | EEE_OE705_GridCyber | ME_OE708_AdvancedRobotics
STU0438,ECE,7,EEE_OE705_GridCyber,5,32,0.5,0.1617,1,1,0.3869,ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0138,CE,7,ME_OE704_SpaceProp,24,32,0.8,0.0862,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0314,ECE,7,EEE_OE701_EnergyAudit,31,32,0.5,0.1137,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0216,CE,7,CSE_OE702_DataPrivacy,19,32,0.8,0.0824,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0363,CSE,7,ME_OE706_Nanotech,12,32,0.6,0.1141,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0019,CE,7,CSE_OE705_SoftwareArch,15,32,0.7,0.1118,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0232,EEE,7,CSE_OE702_DataPrivacy,18,32,1.0,0.1169,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0449,EEE,7,CSE_OE704_HCI,24,32,0.6,0.0962,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0222,ME,7,EEE_OE706_Superconductors,11,32,0.8,0.1248,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0186,ECE,7,ME_OE706_Nanotech,13,32,0.8,0.0922,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0089,ME,7,ECE_OE707_Terahertz,29,32,0.8,0.1005,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0219,CE,7,ECE_OE708_QuantumComm,32,32,0.8,0.0777,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0333,CSE,7,ECE_OE708_QuantumComm,32,32,0.7,0.0665,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0100,ECE,7,ME_OE708_AdvancedRobotics,8,32,0.6,0.1072,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0262,CE,7,ECE_OE708_QuantumComm,32,32,0.9,0.0742,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0393,ME,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.1171,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0486,EEE,7,CSE_OE701_AutonomousSys,20,32,0.9,0.0865,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0310,CSE,7,ME_OE704_SpaceProp,25,32,0.9,0.1296,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0377,EEE,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.1334,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0129,CE,7,ECE_OE704_SpaceElec,22,32,0.9,0.0929,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0058,CSE,7,ECE_OE707_Terahertz,29,32,0.9,0.1164,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0061,EEE,7,CSE_OE707_DigitalTwin,17,32,0.8,0.1332,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0442,EEE,7,ME_OE705_TurbineDes,4,32,0.0,0.1333,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0193,EEE,7,CSE_OE708_5GNetworks,32,32,0.6,0.0764,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0362,CSE,7,ECE_OE706_WirelessPower,28,32,1.0,0.0757,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0280,CSE,7,EEE_OE703_WindEnergy,17,32,0.7,0.1182,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0357,CSE,7,ME_OE701_IndustrialAuto,22,32,0.8,0.0965,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0052,ECE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.1081,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0196,CSE,7,EEE_OE706_Superconductors,15,32,0.6,0.1105,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0308,CSE,7,EEE_OE701_EnergyAudit,31,32,0.8,0.0806,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0356,EEE,7,CSE_OE701_AutonomousSys,17,32,0.0,0.1116,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0364,CSE,7,ME_OE701_IndustrialAuto,22,32,0.8,0.0905,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0191,ECE,7,ME_OE706_Nanotech,13,32,0.6,0.0844,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0194,CE,7,ECE_OE706_WirelessPower,28,32,0.6,0.0646,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0302,ME,7,EEE_OE705_GridCyber,3,32,0.8,0.1209,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | CE_OE701_SmartInfra | EEE_OE708_SpacePower
STU0292,CE,7,ECE_OE706_WirelessPower,27,32,0.8,0.0652,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0279,EEE,7,CE_OE705_TunnelEng,30,32,0.5,0.1038,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0133,ME,7,CSE_OE701_AutonomousSys,17,32,0.9,0.1104,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0428,CE,7,ME_OE704_SpaceProp,26,32,1.0,0.0986,0,0,0.0,ME_OE707_SustainableMfg | EEE_OE705_GridCyber | ME_OE705_TurbineDes | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0340,ECE,7,CE_OE702_DisasterMgmt,21,32,0.9,0.0879,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0338,ME,7,CE_OE703_GreenBuilding,25,32,0.9,0.0798,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0375,EEE,7,CSE_OE706_AIEthics,15,32,0.6,0.1401,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0346,CSE,7,CE_OE708_ClimateAdapt,9,32,0.6,0.1164,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0459,EEE,7,CSE_OE708_5GNetworks,32,32,0.8,0.1145,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0174,CE,7,ME_OE705_TurbineDes,2,32,0.8,0.112,1,1,0.6309,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0126,ECE,7,CE_OE706_SeismicDesign,22,32,0.9,0.0966,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0321,ME,7,EEE_OE701_EnergyAudit,30,32,1.0,0.0923,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0120,ME,7,CSE_OE703_FinTech,7,32,0.7,0.1372,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0122,CE,7,CSE_OE701_AutonomousSys,16,32,0.7,0.1124,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0136,ME,7,CE_OE701_SmartInfra,5,32,0.0,0.1385,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0344,ME,7,EEE_OE701_EnergyAudit,30,32,0.8,0.0821,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | CE_OE701_SmartInfra | EEE_OE708_SpacePower
STU0263,ME,7,EEE_OE706_Superconductors,12,32,0.9,0.1304,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0131,ME,7,CSE_OE707_DigitalTwin,17,32,0.5,0.1317,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0155,CE,7,CSE_OE705_SoftwareArch,17,32,0.9,0.1212,0,0,0.0,ME_OE707_SustainableMfg | EEE_OE705_GridCyber | ME_OE705_TurbineDes | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0256,CE,7,EEE_OE701_EnergyAudit,25,32,0.8,0.1093,0,0,0.0,ME_OE707_SustainableMfg | EEE_OE705_GridCyber | ME_OE705_TurbineDes | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0468,ME,7,CE_OE702_DisasterMgmt,21,32,0.8,0.1248,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0461,ME,7,EEE_OE702_SolarFarm,7,32,0.7,0.1293,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0230,EEE,7,CSE_OE703_FinTech,6,32,1.0,0.1371,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0282,EEE,7,ME_OE707_SustainableMfg,3,32,0.7,0.1249,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0181,ME,7,EEE_OE701_EnergyAudit,29,32,0.9,0.0773,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0378,EEE,7,ECE_OE708_QuantumComm,31,32,0.7,0.1073,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0198,ME,7,EEE_OE706_Superconductors,11,32,0.7,0.1138,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0187,ECE,7,EEE_OE705_GridCyber,5,32,0.8,0.1489,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0481,CE,7,CSE_OE702_DataPrivacy,19,32,0.9,0.086,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0211,ME,7,ECE_OE701_AutomotiveElec,14,32,0.8,0.1177,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0411,ECE,7,ME_OE708_AdvancedRobotics,8,32,0.8,0.1368,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0236,CE,7,CSE_OE706_AIEthics,10,32,0.8,0.1262,0,1,0.2891,ME_OE707_SustainableMfg | EEE_OE705_GridCyber | ME_OE705_TurbineDes | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0397,CSE,7,ECE_OE706_WirelessPower,27,32,0.6,0.1096,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0414,CSE,7,ME_OE707_SustainableMfg,3,32,0.8,0.1537,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0448,ME,7,ECE_OE708_QuantumComm,32,32,0.6,0.1005,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0147,ECE,7,CE_OE705_TunnelEng,30,32,0.8,0.1243,0,0,0.0,ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0367,EEE,7,CE_OE707_WasteManagement,2,32,0.7,0.1547,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0161,ECE,7,CSE_OE708_5GNetworks,32,32,0.8,0.0964,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0492,ECE,7,CE_OE704_ConstructionMgmt,1,32,0.8,0.142,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0012,ME,7,CSE_OE704_HCI,24,32,0.8,0.0837,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0429,CSE,7,ME_OE708_AdvancedRobotics,9,32,0.5,0.1016,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0047,ECE,7,CE_OE706_SeismicDesign,24,32,0.8,0.1278,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0007,ECE,7,CSE_OE707_DigitalTwin,21,32,0.8,0.1019,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0335,EEE,7,ECE_OE701_AutomotiveElec,12,32,0.9,0.0944,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0004,CSE,7,CE_OE708_ClimateAdapt,12,32,0.8,0.1447,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0274,CE,7,EEE_OE706_Superconductors,13,32,0.8,0.0971,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0456,CE,7,ME_OE701_IndustrialAuto,23,32,0.8,0.1,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE708_SpacePower | EEE_OE705_GridCyber | ME_OE708_AdvancedRobotics
STU0329,ECE,7,EEE_OE705_GridCyber,5,32,1.0,0.1165,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0043,ECE,7,CE_OE707_WasteManagement,2,32,0.0,0.1423,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0455,CSE,7,EEE_OE702_SolarFarm,9,32,0.9,0.1398,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0403,CE,7,ME_OE702_SmartMfg,14,32,1.0,0.0886,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0092,ECE,7,ME_OE705_TurbineDes,4,32,0.6,0.1026,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0410,CE,7,CSE_OE701_AutonomousSys,20,32,0.9,0.1044,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0353,CE,7,CSE_OE704_HCI,21,32,0.5,0.1006,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0094,CE,7,EEE_OE703_WindEnergy,12,32,0.9,0.0874,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
